source_id,request_id,url,source_type,title,publisher,retrieval_date,quality_score,relevance_score
src-00210,req-0477,https://news.example/research/electric-vehicles/00210,company source,Electric Vehicles: Customer Behavior update for United Kingdom,Industry association,2025-04-14,64,94
src-00211,req-0055,https://company.example/research/cloud-computing/00211,government,Cloud Computing: Operational Efficiency update for India,Trade publication,2025-08-07,66,80
src-00212,req-0459,https://company.example/research/industrial-automation/00212,company source,Industrial Automation: Competitor Movement update for United States,Industry association,2025-08-09,97,83
src-00213,req-0278,https://gov.example/research/automotive/00213,news,Automotive: Regulation update for Canada,Company newsroom,2026-05-10,76,80
src-00214,req-0158,https://news.example/research/industrial-automation/00214,research report,Industrial Automation: Market Size update for Southeast Asia,Research publication,2025-12-18,67,71
src-00215,req-0195,https://industry.example/research/cloud-computing/00215,government,Cloud Computing: Product Launches update for Global,Government statistics,2024-02-19,77,74
src-00216,req-0092,https://research.example/research/automotive/00216,industry source,Automotive: Working Capital update for India,Trade publication,2026-03-26,63,59
src-00217,req-0215,https://industry.example/research/industrial-automation/00217,company source,Industrial Automation: Risk & Exposure update for Middle East,Trade publication,2025-01-04,70,59
src-00218,req-0409,https://research.example/research/automotive/00218,regulatory,Automotive: Partnerships update for Canada,Financial press,2025-07-05,81,68
src-00219,req-0061,https://gov.example/research/electric-vehicles/00219,news,Electric Vehicles: Market Growth update for Middle East,Research publication,2024-01-29,92,55
src-00220,req-0126,https://regulator.example/research/e-commerce/00220,research report,E-commerce: Operational Efficiency update for Australia,Regulatory authority,2025-05-18,94,64
src-00221,req-0285,https://gov.example/research/logistics/00221,research report,Logistics: Value Leakage update for Global,Company filing,2024-05-09,75,93
src-00222,req-0311,https://gov.example/research/telecom/00222,research report,Telecom: Working Capital update for Middle East,Industry association,2025-03-13,65,71
src-00223,req-0047,https://company.example/research/banking/00223,news,Banking: Value Leakage update for Southeast Asia,Financial press,2025-07-29,69,83
src-00224,req-0147,https://research.example/research/cloud-computing/00224,news,Cloud Computing: Market Growth update for India,Company newsroom,2024-03-07,80,70
src-00225,req-0382,https://gov.example/research/renewable-energy/00225,news,Renewable Energy: Working Capital update for Middle East,Regulatory authority,2024-03-25,65,90
src-00226,req-0247,https://gov.example/research/cloud-computing/00226,government,Cloud Computing: Pricing & Demand update for Australia,Financial press,2025-04-28,63,64
src-00227,req-0207,https://regulator.example/research/semiconductors/00227,regulatory,Semiconductors: Operational Efficiency update for Europe,Company filing,2026-08-07,70,77
src-00228,req-0285,https://news.example/research/logistics/00228,company source,Logistics: Customer Behavior update for Global,Research publication,2025-06-11,95,77
src-00229,req-0161,https://industry.example/research/cloud-computing/00229,news,Cloud Computing: Customer Behavior update for United States,Investor presentation,2025-07-28,62,72
src-00230,req-0442,https://gov.example/research/healthcare-technology/00230,regulatory,Healthcare Technology: Technology Adoption update for India,Trade publication,2025-04-06,69,83
src-00231,req-0350,https://regulator.example/research/banking/00231,government,Banking: Market Size update for Canada,Government statistics,2025-12-29,74,85
src-00232,req-0205,https://industry.example/research/consumer-goods/00232,company source,Consumer Goods: Customer Behavior update for Global,Industry association,2024-07-20,84,88
src-00233,req-0182,https://company.example/research/healthcare-technology/00233,news,Healthcare Technology: Product Launches update for India,Market data provider,2024-11-15,85,89
src-00234,req-0052,https://industry.example/research/cloud-computing/00234,industry source,Cloud Computing: Product Launches update for United States,Research publication,2026-03-01,74,69
src-00235,req-0396,https://company.example/research/e-commerce/00235,news,E-commerce: Product Launches update for Global,Investor presentation,2025-11-08,63,74
src-00236,req-0234,https://gov.example/research/semiconductors/00236,government,Semiconductors: Risk & Exposure update for Canada,Company filing,2026-02-18,64,79
src-00237,req-0009,https://news.example/research/renewable-energy/00237,company source,Renewable Energy: Supply Chain update for Global,Company newsroom,2025-09-19,75,81
src-00238,req-0308,https://research.example/research/generative-ai/00238,research report,Generative AI: Competitor Movement update for India,Company filing,2024-11-25,80,72
src-00239,req-0335,https://news.example/research/cybersecurity/00239,research report,Cybersecurity: Product Launches update for India,Government statistics,2026-02-25,68,73
src-00240,req-0447,https://gov.example/research/cybersecurity/00240,research report,Cybersecurity: Risk & Exposure update for Australia,Company newsroom,2025-11-30,64,73
src-00241,req-0242,https://research.example/research/industrial-automation/00241,news,Industrial Automation: Investment Trends update for Canada,Market data provider,2024-05-15,79,76
src-00242,req-0408,https://regulator.example/research/consumer-goods/00242,company source,Consumer Goods: Supply Chain update for Europe,Company newsroom,2026-04-01,95,75
src-00243,req-0136,https://gov.example/research/automotive/00243,industry source,Automotive: Risk & Exposure update for Japan,Financial press,2024-11-16,97,73
src-00244,req-0266,https://news.example/research/logistics/00244,company source,Logistics: Regulation update for Europe,Trade publication,2024-06-06,94,69
src-00245,req-0137,https://news.example/research/healthcare-technology/00245,research report,Healthcare Technology: Investment Trends update for Canada,Investor presentation,2026-08-24,78,91
src-00246,req-0498,https://research.example/research/fintech/00246,news,FinTech: Investment Trends update for Australia,Company newsroom,2026-03-06,93,61
src-00247,req-0188,https://regulator.example/research/consumer-goods/00247,research report,Consumer Goods: Operational Efficiency update for United Kingdom,Regulatory authority,2024-10-01,69,69
src-00248,req-0415,https://gov.example/research/automotive/00248,regulatory,Automotive: Risk & Exposure update for Middle East,Company newsroom,2024-02-25,77,93
src-00249,req-0174,https://industry.example/research/healthcare-technology/00249,company source,Healthcare Technology: Technology Adoption update for India,Government statistics,2024-03-01,83,79
src-00250,req-0283,https://news.example/research/electric-vehicles/00250,research report,Electric Vehicles: Competitor Movement update for Australia,Research publication,2024-03-21,86,61
src-00251,req-0058,https://research.example/research/consumer-goods/00251,research report,Consumer Goods: Technology Adoption update for Global,Regulatory authority,2024-05-26,78,80
src-00252,req-0047,https://gov.example/research/banking/00252,regulatory,Banking: Working Capital update for Southeast Asia,Industry association,2026-01-24,87,55
src-00253,req-0209,https://research.example/research/consumer-goods/00253,industry source,Consumer Goods: Partnerships update for Australia,Industry association,2025-10-22,82,86
src-00254,req-0364,https://gov.example/research/cybersecurity/00254,news,Cybersecurity: Market Growth update for Japan,Industry association,2024-02-20,89,58
src-00255,req-0257,https://industry.example/research/industrial-automation/00255,news,Industrial Automation: Investment Trends update for Canada,Industry association,2025-01-13,76,79
src-00256,req-0263,https://research.example/research/logistics/00256,company source,Logistics: Working Capital update for Europe,Regulatory authority,2026-04-22,70,88
src-00257,req-0399,https://research.example/research/industrial-automation/00257,industry source,Industrial Automation: Technology Adoption update for Middle East,Company newsroom,2026-06-25,97,76
src-00258,req-0104,https://regulator.example/research/e-commerce/00258,industry source,E-commerce: Competitor Movement update for United States,Research publication,2024-03-27,65,55
src-00259,req-0235,https://industry.example/research/healthcare-technology/00259,news,Healthcare Technology: Regulation update for Middle East,Regulatory authority,2026-01-08,75,88
src-00260,req-0335,https://regulator.example/research/cybersecurity/00260,research report,Cybersecurity: Partnerships update for India,Company newsroom,2025-08-04,74,99
src-00261,req-0259,https://regulator.example/research/automotive/00261,research report,Automotive: Regulation update for United Kingdom,Research publication,2024-01-03,84,62
src-00262,req-0328,https://regulator.example/research/logistics/00262,company source,Logistics: Risk & Exposure update for India,Company newsroom,2024-07-30,76,73
